0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 
9 19 47 13 21 25 28 2 1 41 48 0 35 37 10 24 38 3 22 16 40 20 44 4 46 18 30 7 15 49 6 11 43 23 14 26 34 5 12 32 29 31 33 39 36 17 42 27 45 8 
0 23 3 33 12 45 28 18 4 34 10 43 9 38 6 22 36 21 13 48 15 42 31 7 32 29 37 25 39 49 46 8 11 20 30 44 26 1 19 27 24 17 41 16 40 2 5 35 47 14 
48 13 22 9 11 12 10 15 36 44 5 37 25 40 31 3 38 4 2 16 14 26 8 0 33 7 18 6 39 47 45 46 29 28 49 34 30 43 21 32 27 35 20 41 1 23 42 24 17 19 
47 19 33 36 20 3 40 12 27 41 38 6 24 18 29 25 22 35 1 23 30 49 31 44 17 45 5 7 43 39 2 42 32 10 28 34 14 37 11 13 4 8 16 26 21 0 15 46 48 9 
4 13 7 35 18 1 47 14 17 31 46 8 43 28 33 40 15 22 41 42 20 37 36 45 12 2 25 49 26 6 9 27 32 21 44 30 34 24 39 16 10 38 11 0 23 48 19 29 3 5 
33 30 47 24 9 38 18 19 20 15 16 49 7 26 2 32 41 4 34 3 37 48 40 36 35 11 17 25 8 31 43 44 14 0 1 5 46 6 21 27 12 45 22 28 10 13 23 42 29 39 
0 47 11 49 27 7 21 2 25 10 26 18 42 48 38 43 30 9 46 6 20 5 33 8 35 4 1 44 24 14 45 3 19 37 16 13 31 22 36 28 40 34 12 17 39 41 15 23 29 32 
0 41 9 33 8 7 21 3 19 47 35 10 32 15 39 49 38 14 13 40 43 48 28 27 44 29 12 11 17 18 22 16 24 4 36 34 42 25 1 45 37 20 26 6 31 5 30 2 46 23 
46 34 39 20 5 9 14 0 21 2 40 4 32 1 11 43 38 15 17 35 41 3 26 49 28 45 25 18 24 27 10 6 42 47 16 29 44 31 13 8 12 23 48 37 36 22 7 33 19 30 
0 14 24 17 3 41 28 20 42 6 26 23 4 29 31 46 5 34 48 18 44 15 16 43 33 40 10 38 35 7 12 25 27 19 9 22 13 21 30 1 39 47 36 32 11 37 8 49 2 45 
0 31 29 38 20 7 1 22 26 46 13 44 24 12 47 8 43 2 30 23 42 15 33 4 41 5 37 32 49 19 6 18 21 9 36 34 35 14 10 27 28 3 11 17 48 45 39 40 25 16 
32 44 25 22 4 39 11 24 33 38 19 13 40 31 1 16 18 20 15 3 23 28 5 7 9 35 26 29 41 43 47 6 48 37 46 10 14 17 2 0 49 34 36 12 8 45 27 42 21 30 
7 1 40 44 30 24 41 0 18 46 25 13 3 9 23 32 28 21 20 33 29 49 12 19 11 34 35 42 2 43 14 15 8 48 36 16 6 10 37 17 27 5 26 31 45 4 38 39 47 22 
0 13 37 30 11 39 16 49 19 2 45 1 48 32 21 26 42 10 24 3 27 43 14 31 20 44 41 28 23 15 8 12 33 5 36 18 35 25 38 22 7 47 4 9 29 40 46 17 34 6 
44 31 19 7 42 16 0 26 24 10 37 25 36 48 14 13 2 4 1 22 35 45 6 34 12 28 32 11 15 27 33 46 9 5 18 40 49 38 39 20 43 30 29 17 21 3 47 8 41 23 
0 6 32 31 33 3 40 1 44 17 26 36 38 23 15 29 46 25 8 21 19 22 4 18 35 2 24 9 11 13 39 20 30 7 14 37 42 47 45 48 5 16 43 10 28 27 34 49 41 12 
0 39 40 29 13 14 4 3 27 21 30 6 25 42 10 44 23 18 7 9 43 33 36 2 47 31 20 19 28 17 15 49 11 48 1 26 46 35 22 41 8 45 24 12 5 32 16 34 38 37 
0 1 37 16 40 25 46 24 18 2 23 6 29 39 28 38 19 5 22 35 26 44 45 8 13 27 10 48 41 20 15 36 43 4 7 11 42 17 31 47 34 49 32 12 30 21 3 33 9 14 
0 35 48 33 7 2 1 37 45 19 12 34 47 43 10 30 15 8 21 42 40 4 25 32 6 18 49 28 24 13 44 23 14 3 5 38 41 17 26 20 31 39 36 16 11 29 22 9 27 46 
47 16 31 48 46 8 25 28 26 42 43 32 1 30 15 5 20 11 22 18 7 24 44 34 33 0 4 36 6 45 10 29 35 37 21 49 19 39 27 13 14 40 38 3 2 17 12 23 9 41 
0 10 16 34 27 37 46 3 28 41 42 35 33 6 26 47 48 1 12 8 45 4 44 20 29 18 25 32 19 31 2 15 7 21 39 22 14 43 24 40 49 5 17 23 11 9 13 36 38 30 
35 18 16 43 2 9 45 22 8 4 39 24 5 29 31 1 33 21 44 37 12 40 47 14 15 11 13 38 6 3 10 0 28 48 41 36 23 27 34 7 25 30 20 46 26 49 17 19 42 32 
49 21 36 20 1 42 46 24 4 45 47 34 30 27 48 9 14 26 19 11 40 15 39 41 25 18 3 10 22 16 12 43 33 6 44 7 13 29 28 8 17 37 35 31 2 32 5 23 38 0 
46 0 14 26 13 34 22 4 47 25 12 31 41 29 23 40 9 44 8 6 7 19 17 11 10 32 43 3 2 39 48 27 24 20 36 33 21 45 37 38 35 16 1 18 5 49 15 30 28 42 
45 49 28 42 33 44 43 48 5 8 31 29 18 25 15 16 41 14 10 3 22 30 13 27 11 17 40 39 7 47 20 23 38 36 37 46 0 6 35 2 26 32 21 1 9 19 4 34 24 12 
38 30 11 18 49 0 6 46 39 9 48 41 21 36 1 15 27 33 44 24 12 19 5 20 7 26 14 25 8 3 29 16 23 22 13 45 35 32 43 47 37 28 2 4 40 17 42 10 31 34 
0 24 38 30 25 6 16 7 15 21 48 8 41 1 26 32 44 11 17 39 49 4 13 46 40 31 28 9 5 3 14 34 47 36 23 20 2 45 19 43 12 37 29 27 18 22 10 42 33 35 
4 36 44 16 0 33 31 11 18 49 19 28 14 24 46 23 12 3 39 27 7 8 47 37 43 2 32 13 1 38 6 20 25 42 29 26 45 40 34 15 30 5 10 41 9 21 48 22 35 17 
41 35 38 21 40 34 2 42 44 10 5 26 24 27 39 23 46 4 29 14 17 0 43 37 1 30 33 20 8 15 12 11 13 6 7 45 48 22 36 9 25 31 16 28 32 3 47 49 19 18 
40 19 13 34 21 33 0 29 6 41 25 37 8 7 30 12 3 42 32 47 11 49 46 43 10 27 24 31 26 15 20 2 4 1 14 38 9 28 39 5 23 36 48 45 16 22 35 44 17 18 
6 39 38 44 2 35 40 41 49 5 18 48 10 24 14 47 12 46 30 43 17 21 23 13 4 33 36 20 22 25 15 28 11 26 9 8 0 31 3 7 29 19 34 16 42 27 45 37 32 1 
35 41 3 21 45 46 38 10 1 8 39 9 28 33 24 49 12 4 23 25 30 48 11 43 19 37 17 22 15 42 6 20 47 29 36 0 16 18 14 2 32 7 5 26 34 40 27 31 44 13 
43 31 11 27 5 10 2 19 13 33 6 32 41 9 42 1 26 37 36 46 49 40 45 29 0 35 39 20 23 22 24 8 21 18 3 47 7 34 44 15 38 17 4 30 28 12 14 16 25 48 
16 11 3 23 12 35 41 22 15 4 9 37 40 10 28 33 0 18 45 29 46 48 6 44 2 1 30 24 5 47 19 14 34 13 32 31 8 43 7 38 36 25 42 20 27 39 21 17 49 26 
0 13 39 18 45 20 34 15 9 25 48 28 17 4 10 40 3 42 19 35 32 6 30 37 22 8 36 21 1 44 47 5 26 16 31 14 7 46 49 11 12 2 33 23 27 43 38 41 29 24 
0 49 3 18 31 48 28 17 46 7 22 37 26 20 23 10 32 11 47 27 12 39 19 34 33 44 6 42 4 43 8 16 35 5 24 1 40 45 30 29 13 2 36 14 21 38 15 25 41 9 
0 21 44 41 29 23 32 37 36 43 28 8 9 16 49 46 11 33 4 27 34 17 40 48 18 7 10 25 20 47 5 22 24 38 26 1 39 31 14 15 6 19 12 13 45 2 35 30 42 3 
0 39 8 26 37 34 11 10 31 14 35 40 18 22 15 42 27 33 17 20 30 49 5 24 48 47 28 16 32 9 6 36 44 13 4 43 2 3 1 25 46 21 7 29 45 38 41 12 23 19 
7 36 19 11 22 40 47 17 41 2 15 30 28 3 38 5 1 44 43 12 46 35 45 33 14 23 29 39 31 32 37 8 13 18 20 49 24 9 26 34 48 10 42 27 21 4 16 6 25 0 
0 11 5 41 47 40 44 3 31 15 18 2 21 28 42 10 14 32 6 23 38 9 1 37 45 4 20 25 24 30 27 16 7 12 19 46 49 34 36 33 17 43 29 48 35 22 8 26 13 39 
0 27 26 40 3 32 1 47 15 6 30 29 35 25 44 22 5 39 36 18 11 37 10 38 12 9 24 8 17 2 41 43 14 48 34 45 20 49 21 4 23 16 7 46 28 31 42 13 33 19 
4 33 42 2 3 0 32 23 1 9 29 10 31 13 16 28 12 19 38 8 43 39 34 37 15 24 46 47 7 22 45 17 20 41 30 26 6 36 49 27 25 14 5 44 18 11 48 21 35 40 
47 10 3 6 2 30 39 25 4 20 23 1 9 31 36 32 44 18 19 46 22 13 12 24 11 40 15 45 14 17 43 5 16 48 38 0 28 34 7 33 8 21 42 26 37 41 29 35 49 27 
34 6 0 3 11 15 30 38 13 48 9 23 16 4 21 47 2 39 17 49 46 26 40 1 32 22 41 12 20 37 25 43 14 24 10 29 35 28 44 18 8 7 42 36 45 33 5 31 19 27 
42 6 1 47 0 2 11 29 43 18 23 7 45 14 37 27 46 32 40 12 15 4 22 16 44 10 21 3 35 5 26 19 28 31 20 25 33 8 36 34 49 38 13 41 9 30 39 24 48 17 
23 10 36 21 1 29 32 30 44 22 7 33 26 31 17 15 18 14 6 45 5 49 11 9 24 38 25 8 20 2 48 19 3 0 12 27 4 35 39 42 41 46 37 34 28 13 16 40 43 47 
45 42 36 18 26 39 48 49 47 1 4 44 5 41 10 6 22 13 16 38 7 19 12 21 8 32 3 23 35 43 25 11 34 15 20 17 30 24 31 14 40 37 29 27 46 0 9 2 28 33 
7 0 10 13 21 47 3 44 4 46 35 39 20 42 40 15 33 2 49 17 28 8 5 48 23 19 41 25 31 32 34 30 9 1 12 6 22 29 27 37 26 38 43 45 16 11 36 14 18 24 
0 17 26 49 3 7 20 5 8 16 45 13 41 4 15 21 48 31 36 42 25 11 1 32 34 12 29 39 35 30 44 9 46 2 28 22 43 14 23 37 47 27 38 24 10 19 33 6 40 18 
5 8 3 25 36 22 21 46 41 31 34 19 49 16 14 48 4 47 40 28 26 38 0 24 9 6 2 10 33 30 18 42 29 1 27 11 13 7 37 15 23 45 39 17 44 12 35 20 32 43 
26 17 33 15 47 1 8 19 43 30 27 6 34 46 45 0 9 23 13 42 2 20 28 40 49 21 7 16 41 11 22 48 3 37 4 38 35 44 32 10 14 5 24 39 12 18 36 29 25 31 
40 0 21 10 9 15 27 11 4 34 6 36 39 45 12 49 30 26 33 17 16 24 38 37 14 2 28 41 25 47 1 23 20 32 18 46 22 8 31 48 42 3 19 5 13 35 29 43 7 44 
43 33 15 27 20 37 38 6 28 11 5 7 8 2 34 9 42 12 1 18 31 13 36 24 4 32 21 16 48 25 17 23 44 22 10 26 30 29 40 49 3 46 39 0 41 14 47 45 19 35 
0 3 7 38 30 45 47 34 31 2 48 8 18 41 22 49 19 37 43 40 35 20 16 13 28 6 42 27 46 39 1 25 11 17 4 26 5 10 21 24 23 29 12 15 33 36 44 9 32 14 
30 6 0 20 12 40 22 48 44 27 24 33 5 41 2 34 15 13 11 18 4 37 38 10 8 23 47 31 26 42 29 32 3 36 28 46 49 39 1 43 17 9 14 25 16 7 19 45 35 21 
0 3 10 9 5 41 35 47 34 13 31 7 17 28 37 24 23 44 11 49 46 43 38 6 18 4 8 22 42 27 48 12 1 45 14 32 33 19 25 15 16 30 20 29 2 40 36 26 39 21 
38 29 34 0 31 42 45 16 1 23 2 39 12 3 13 47 7 44 35 37 20 33 9 36 6 19 5 17 43 30 46 41 25 10 21 32 24 27 15 8 14 26 40 48 18 11 49 4 28 22 
5 49 8 11 27 0 44 6 20 22 48 2 37 30 47 3 13 39 24 34 38 9 42 15 1 14 43 31 17 35 18 28 29 46 25 33 21 4 41 32 10 40 36 45 7 19 12 23 16 26 
0 33 35 1 16 15 38 8 46 30 27 29 48 4 13 32 17 41 12 21 47 34 31 43 9 39 14 28 44 49 25 7 26 3 5 11 20 45 40 23 18 6 22 19 42 37 2 10 24 36 
43 30 28 17 29 49 14 13 7 44 27 18 41 11 36 1 23 37 24 15 42 47 2 40 16 22 3 39 20 10 6 35 0 9 21 33 34 4 45 12 38 19 26 32 48 5 46 8 31 25 
10 6 48 49 27 47 16 2 13 1 21 7 45 37 12 3 30 33 31 28 29 26 35 5 15 43 4 9 36 17 18 19 23 14 39 46 11 34 20 38 8 0 42 22 25 44 32 41 24 40 
0 34 24 43 13 28 48 26 23 27 11 46 2 38 3 33 42 22 30 4 5 21 19 40 41 18 49 29 12 6 9 37 25 47 14 36 15 44 20 16 8 35 45 1 17 39 10 31 7 32 
11 47 17 25 46 36 3 22 35 1 29 20 9 34 27 12 38 14 6 8 0 24 41 33 49 31 26 42 13 10 4 15 44 16 43 18 30 23 2 48 39 32 5 7 28 19 21 45 40 37 
26 3 42 34 43 35 25 1 9 32 19 14 47 10 8 45 40 24 15 39 49 13 27 12 29 7 36 16 23 30 5 48 6 46 18 11 0 21 20 4 38 2 41 28 33 44 22 37 17 31 
0 33 27 14 2 38 3 15 22 35 5 11 21 44 16 1 34 9 24 42 48 18 45 40 13 29 10 41 39 49 26 46 6 8 7 43 23 36 4 37 12 30 31 32 19 17 20 28 25 47 
0 7 33 1 35 34 4 41 30 43 22 10 39 20 14 17 16 3 9 28 45 49 38 19 36 40 26 47 25 11 18 23 42 12 44 46 5 48 15 8 6 2 27 29 24 13 37 31 32 21 
16 2 19 11 48 9 27 15 17 32 8 43 23 25 29 41 0 1 39 47 12 18 10 14 6 31 30 13 33 35 44 7 45 20 22 42 37 4 49 36 26 40 34 46 5 3 28 21 38 24 
11 28 42 29 46 8 3 27 44 4 14 33 23 21 31 36 24 10 9 19 45 26 39 15 12 1 0 49 48 16 20 5 47 13 35 2 6 43 25 41 22 30 37 38 18 17 34 32 7 40 
45 24 21 3 14 32 17 12 40 19 47 31 6 33 29 25 5 36 27 48 16 10 23 7 9 4 37 35 18 2 8 22 11 20 28 30 13 49 1 39 38 26 43 15 0 46 44 34 41 42 
28 9 48 17 46 21 30 31 37 1 23 13 36 18 39 40 0 2 6 29 35 8 12 43 19 24 22 32 16 41 47 3 27 45 10 4 25 20 26 5 11 15 44 33 38 7 34 49 14 42 
0 20 14 40 4 44 28 9 3 8 10 32 27 47 42 26 31 24 15 46 6 25 41 11 30 18 19 1 17 36 12 48 22 21 23 7 34 16 35 49 5 29 13 2 43 39 45 38 37 33 
0 39 12 8 36 5 6 43 17 13 22 7 35 19 14 15 34 38 16 3 2 48 11 10 21 44 4 24 40 1 20 46 49 31 32 23 26 29 9 42 47 41 30 45 18 37 28 27 33 25 
8 10 14 1 41 30 0 9 33 19 40 45 44 2 27 17 18 35 25 28 22 15 31 4 24 16 46 23 29 49 42 32 11 36 39 6 48 38 26 7 20 47 12 5 34 13 37 3 21 43 
14 38 5 45 12 34 49 3 30 32 40 29 31 35 9 7 0 16 6 44 4 22 28 26 10 39 25 23 48 11 42 47 2 13 17 21 33 20 15 27 8 37 41 19 18 46 43 36 24 1 
0 27 12 28 21 4 46 42 47 35 43 24 13 3 18 40 5 16 36 10 38 33 17 44 22 48 9 14 25 41 2 37 39 30 19 49 1 23 34 8 7 20 45 6 32 11 31 26 15 29 
36 4 47 13 38 1 44 21 42 41 15 24 12 17 19 22 20 40 46 3 37 14 32 27 45 35 34 29 11 28 18 10 48 39 49 26 2 31 9 7 8 43 6 33 5 30 16 0 25 23 
0 36 1 6 28 2 9 35 30 4 32 47 3 13 11 37 12 26 16 10 17 40 48 18 27 15 42 19 43 14 5 44 41 25 33 46 7 20 34 22 8 21 38 23 29 45 39 49 31 24 
46 24 29 10 41 17 28 3 42 8 45 43 25 2 15 49 14 27 36 16 11 34 39 20 6 1 44 12 32 13 4 22 5 18 19 9 35 48 26 38 23 47 37 21 31 33 0 7 40 30 
28 4 26 20 8 41 18 16 42 30 40 5 1 46 32 9 38 2 43 45 15 49 22 31 44 24 21 39 0 23 25 27 14 13 19 12 7 6 35 48 37 29 33 3 11 47 34 36 10 17 
17 16 14 21 4 33 39 28 11 10 27 6 7 3 8 29 15 37 20 2 26 12 35 49 40 47 34 25 48 41 1 18 31 30 19 24 23 45 0 42 43 38 36 32 46 44 22 13 9 5 
42 1 10 7 29 8 27 12 36 39 43 35 17 31 0 26 19 25 49 46 20 33 45 23 14 2 24 34 48 4 28 30 44 38 5 15 18 32 47 11 21 37 40 3 22 41 6 9 13 16 
20 21 23 44 46 17 37 36 28 27 35 11 6 47 4 45 19 43 49 7 0 29 3 13 30 41 40 48 22 32 18 2 24 12 26 14 16 15 8 9 33 5 10 38 39 42 25 1 34 31 
37 28 43 22 6 9 31 25 24 15 8 4 46 3 14 45 29 20 39 5 12 35 1 27 11 18 32 40 0 21 17 7 30 34 38 26 23 13 48 49 36 47 41 42 2 33 19 10 16 44 
0 19 11 27 29 23 18 37 2 49 39 16 4 30 46 22 38 8 17 33 35 20 41 12 6 26 21 5 48 7 9 28 43 31 47 25 14 44 1 3 13 36 40 15 32 10 45 42 34 24 
0 17 42 14 37 1 4 2 38 28 21 40 8 29 7 48 27 16 44 10 6 20 13 41 34 22 31 11 49 12 47 32 5 30 9 43 35 18 39 25 23 26 3 33 46 45 24 36 19 15 
38 13 1 36 45 6 12 24 5 34 32 31 21 17 4 9 35 15 22 39 25 28 27 7 14 2 43 40 16 29 23 19 47 42 0 33 8 26 41 11 49 10 48 3 20 46 44 37 18 30 
0 36 45 49 3 13 20 6 37 48 34 8 28 7 18 38 15 14 24 43 42 33 17 29 47 21 12 44 9 27 11 32 39 2 31 25 10 1 4 19 40 16 26 5 41 23 46 35 22 30 
1 0 26 15 42 32 21 6 5 9 17 48 37 2 30 14 12 49 47 25 36 44 35 18 39 28 27 19 20 3 43 8 38 41 10 33 23 29 40 34 22 13 4 24 45 31 7 11 46 16 
18 1 33 32 45 2 23 13 31 28 30 34 39 41 44 36 46 43 0 42 17 15 5 35 9 24 8 3 10 7 14 37 4 22 19 26 6 16 11 38 21 47 48 27 40 29 49 25 20 12 
36 44 40 41 38 28 18 22 7 26 30 3 12 9 5 4 33 49 48 46 47 42 32 6 19 16 8 27 14 23 20 11 15 37 25 39 0 17 31 2 1 34 29 21 35 13 24 43 10 45 
43 37 9 40 42 41 11 44 21 45 23 35 16 7 4 36 6 12 25 22 30 0 2 8 20 24 17 49 39 27 48 19 3 34 31 47 32 29 46 10 15 18 26 28 14 38 1 33 13 5 
23 18 42 8 29 15 25 4 48 3 5 1 44 41 9 20 12 16 24 27 32 21 0 47 35 19 36 49 6 30 39 31 17 33 11 46 28 7 37 26 38 34 43 10 14 40 13 22 45 2 
49 2 12 24 6 10 14 44 28 5 29 20 36 18 1 30 7 42 8 3 37 31 13 4 40 48 41 39 27 32 11 26 23 19 34 22 15 38 17 25 45 9 21 43 47 35 33 16 46 0 
10 45 41 33 8 24 11 34 37 49 21 20 29 43 6 42 30 15 14 26 35 0 7 18 44 1 47 31 22 9 3 36 5 32 40 16 46 2 19 38 28 25 23 13 48 17 27 12 39 4 
0 13 1 26 23 4 18 9 36 49 6 35 11 40 3 24 22 5 21 42 19 33 37 48 17 14 7 41 16 12 20 43 46 32 25 30 27 8 47 38 31 2 29 28 34 10 44 39 15 45 
0 25 2 7 21 32 26 17 43 30 49 6 29 27 15 36 19 23 11 31 3 12 22 1 5 24 14 10 40 33 13 18 9 35 47 8 16 39 38 28 34 44 37 20 48 46 45 4 42 41 
0 41 32 14 5 3 11 33 43 6 8 35 27 22 18 34 40 39 45 28 12 31 30 24 10 2 4 7 17 9 29 19 44 13 23 26 1 20 21 37 38 25 48 36 49 46 15 16 47 42 
16 10 49 3 5 42 0 7 2 25 20 31 47 46 32 12 6 11 35 39 9 29 4 27 8 48 45 15 23 37 24 28 19 43 40 38 36 33 30 17 14 44 41 13 34 22 26 18 1 21 
33 7 47 16 13 23 3 37 41 31 14 18 0 6 19 45 4 40 10 11 30 43 15 24 21 36 22 39 5 12 29 32 2 38 42 17 49 9 20 27 34 44 35 25 46 26 48 8 1 28 
44 8 19 34 31 6 24 35 30 41 37 0 33 2 23 15 26 39 28 46 9 42 3 47 40 10 43 21 29 25 27 11 4 5 17 20 49 38 16 48 14 18 1 36 32 13 7 45 22 12 
0 31 39 49 22 8 42 18 43 47 13 19 16 17 29 35 36 10 33 48 1 9 20 45 12 25 27 41 26 37 34 15 21 7 5 2 40 14 24 46 4 23 6 38 44 30 3 11 28 32 
17 14 6 2 39 47 4 9 41 12 49 27 3 29 0 37 28 33 13 32 18 42 5 23 11 24 16 19 21 44 30 45 7 1 20 31 15 25 48 26 36 38 34 46 8 43 10 35 40 22 
32 0 41 34 15 33 5 42 2 49 24 17 43 40 45 31 25 23 21 13 16 7 12 44 39 20 10 11 48 35 47 38 30 4 9 1 22 14 26 3 27 6 37 19 36 28 46 18 8 29 
0 5 48 17 3 30 44 7 34 18 14 31 29 13 16 19 15 32 21 46 35 8 11 1 27 20 33 26 43 12 24 9 25 36 10 2 28 22 42 38 41 4 6 47 37 49 40 23 39 45 
22 7 26 42 48 46 40 10 35 21 37 25 3 43 31 39 28 13 4 27 8 15 0 38 17 2 30 20 14 16 11 49 29 44 12 24 41 45 19 9 32 5 47 33 23 6 34 1 36 18 
48 31 26 27 41 11 13 29 25 42 12 14 36 17 0 5 49 18 38 9 23 46 3 8 34 6 19 45 24 43 15 10 16 30 21 47 28 35 1 40 22 20 4 33 44 39 32 37 7 2 
6 21 5 8 9 1 38 15 4 12 39 36 33 11 0 45 17 34 41 35 32 40 3 48 2 30 26 24 13 42 25 16 20 37 28 7 31 23 10 47 49 43 14 46 27 19 22 29 18 44 
49 6 22 1 14 2 9 45 3 21 5 15 10 31 8 30 48 44 32 42 26 35 46 37 18 17 33 4 38 12 40 39 11 13 19 20 24 34 47 29 16 28 41 25 43 27 23 36 7 0 
8 22 4 25 34 42 6 37 18 11 17 7 10 20 38 35 29 26 0 2 47 39 44 19 21 1 16 24 30 15 32 41 46 43 33 13 3 31 14 12 27 28 40 49 45 36 48 9 23 5 
0 34 39 49 38 46 11 41 13 24 42 32 14 44 23 9 5 4 19 40 33 45 47 35 6 25 3 27 36 28 43 48 15 18 2 8 20 30 22 16 12 31 26 29 17 21 37 10 1 7 
43 48 42 11 10 3 24 0 47 2 38 20 27 45 30 14 33 36 23 35 15 4 8 39 44 41 17 18 12 13 26 16 22 19 25 46 9 5 49 29 28 1 31 40 37 6 34 21 32 7 
0 45 10 33 21 42 43 34 32 48 39 18 26 7 5 41 47 20 28 15 9 46 19 3 38 2 16 44 6 31 37 17 13 27 14 40 30 4 8 1 25 29 49 35 11 12 22 24 23 36 
0 40 45 42 7 26 48 19 15 37 1 36 20 41 16 21 11 34 13 35 3 24 2 9 28 12 6 38 39 27 31 43 18 29 44 22 8 25 4 30 23 49 17 46 47 10 33 14 32 5 
37 4 19 18 42 33 2 9 16 30 8 1 27 11 46 44 48 12 38 31 13 22 23 7 32 28 3 26 36 34 47 24 49 41 6 43 14 40 45 17 35 21 25 5 20 15 29 10 39 0 
3 36 35 46 25 31 41 45 2 28 1 11 20 12 4 34 14 43 17 47 38 23 9 15 37 42 5 13 44 24 16 10 18 21 19 29 7 48 22 49 33 39 27 32 40 6 0 30 26 8 
37 38 0 48 14 43 27 4 26 10 32 21 1 24 42 36 17 23 39 11 5 2 19 33 47 31 12 3 41 6 9 20 29 44 28 46 16 18 30 49 13 8 25 7 15 40 22 35 45 34 
38 48 45 2 0 28 47 1 49 8 7 23 20 24 17 19 42 12 46 13 18 16 32 11 3 9 41 14 22 43 39 37 30 40 44 33 26 31 36 35 15 27 6 10 29 21 25 34 4 5 
0 16 10 31 11 3 20 2 36 17 24 1 6 23 29 28 47 26 27 25 4 46 42 33 32 18 9 7 8 22 37 45 48 40 14 13 5 34 49 15 35 30 12 19 39 41 43 44 38 21 
0 43 19 34 42 31 48 20 8 3 40 29 18 39 5 25 26 10 37 15 17 45 28 7 4 16 21 23 46 6 11 1 30 14 41 9 49 44 2 33 38 13 32 12 35 36 24 27 47 22 
29 28 34 39 40 22 11 2 6 26 45 24 32 10 49 0 8 31 38 33 42 15 48 35 16 5 36 30 14 47 9 43 19 27 20 7 21 41 18 25 46 44 17 1 4 37 23 13 12 3 
31 12 19 23 7 14 36 47 18 27 2 32 34 39 9 42 0 16 6 28 22 10 3 35 45 1 17 24 43 5 21 29 13 49 38 48 4 8 20 41 25 40 46 15 11 30 26 37 44 33 
43 29 2 26 8 39 47 25 30 14 45 49 24 0 31 16 22 5 44 23 32 37 34 18 13 42 40 1 41 20 36 9 3 6 19 4 27 48 38 33 11 28 12 10 46 17 15 7 21 35 
23 9 48 5 26 10 4 41 39 6 33 31 40 29 13 15 42 11 17 14 0 1 12 18 35 25 3 37 20 36 47 19 30 44 46 32 8 49 28 45 2 38 21 22 24 27 16 7 43 34 
0 2 15 3 26 39 1 20 37 23 46 28 13 7 11 10 38 16 17 40 32 42 36 24 43 4 5 48 8 21 44 47 25 22 14 27 34 19 18 33 6 35 31 30 41 12 29 45 49 9 
39 17 43 33 40 27 5 47 4 16 28 38 36 44 8 9 22 24 29 3 2 18 37 13 14 48 41 11 20 45 19 30 31 15 35 46 21 0 1 42 7 32 23 49 34 12 26 6 25 10 
38 17 42 18 20 30 23 6 3 16 22 25 49 27 32 36 9 37 48 44 14 7 8 2 39 29 45 21 19 0 28 46 4 33 15 13 31 40 24 34 43 1 12 26 35 41 11 10 5 47 
7 0 29 31 8 35 25 4 43 10 36 44 23 20 16 9 24 47 45 41 2 11 42 15 22 14 40 18 48 27 26 1 6 5 12 46 13 17 21 49 32 37 28 19 33 3 34 39 30 38 
0 12 14 33 36 6 43 4 18 23 46 17 41 48 1 16 45 39 37 8 3 5 44 31 20 29 15 2 47 32 40 19 21 42 49 27 34 13 10 22 26 24 28 38 11 7 30 25 35 9 
7 33 25 0 31 14 5 28 35 39 10 29 17 38 45 9 18 40 13 36 6 34 37 16 44 21 3 46 30 48 42 22 23 41 49 32 12 24 26 4 1 2 20 15 19 27 43 11 47 8 
49 47 26 45 22 0 46 4 7 42 23 21 19 29 9 24 13 43 37 35 27 2 14 10 32 12 30 1 40 8 6 5 15 44 38 41 11 31 34 36 3 25 33 39 17 18 16 48 28 20 
0 15 32 18 25 36 1 41 27 28 6 5 7 29 8 17 9 26 37 21 4 13 48 24 30 45 43 23 20 22 39 12 19 14 42 49 47 35 33 10 31 11 38 3 40 2 16 34 44 46 
0 45 10 31 46 11 16 48 26 20 22 42 44 24 34 36 47 1 30 21 9 37 3 39 19 17 25 40 38 13 8 6 5 33 32 2 49 43 4 12 7 28 35 18 15 29 23 27 41 14 
0 16 34 14 40 6 44 4 15 39 22 38 41 43 31 21 33 7 37 36 20 49 9 48 2 18 32 35 29 12 19 28 30 26 11 27 25 1 47 46 10 45 5 17 3 24 13 42 23 8 
10 38 7 33 15 36 0 32 29 47 6 4 9 49 41 46 19 28 17 34 20 44 8 11 1 12 22 48 25 14 39 18 27 31 5 35 40 23 37 26 16 30 24 45 43 13 42 21 2 3 
0 21 16 19 5 8 15 23 43 25 4 29 13 37 42 34 30 3 41 39 14 40 1 47 7 18 45 46 36 22 35 27 28 33 31 20 26 24 48 49 17 11 44 2 38 9 6 10 12 32 
30 23 47 11 25 17 31 9 26 7 43 34 5 13 33 10 20 21 24 38 39 3 22 35 45 48 46 15 49 12 0 44 2 18 36 28 14 19 4 40 8 16 41 27 37 1 6 29 42 32 
0 5 19 27 48 35 36 15 17 44 46 20 31 13 11 22 34 29 28 18 41 12 1 42 2 21 47 37 16 26 43 14 6 24 7 33 10 39 4 23 3 49 38 30 8 45 40 9 25 32 
