authors,year,source,title,journal,doi,excl_lang,excl_orig,excl_age,excl_clin,excl_fmri,excl_sem,exc_glm,excl_whole,excl_space,excl_within,verdict,age_mean,age_max,comment,task,corresponding,mail,contacted,status
"Leibenluft, Ellen",2014,databases,"Categories and dimensions, brain and behavior: The yins and yangs of psychopathology",JAMA Psychiatry,https://doi.org/10.1001/jamapsychiatry.2013.2810,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Leleu, A.; Rekow, D.; Poncet, F.; Schaal, B.; Durand, K.; Rossion, B.; Baudouin, J.-Y.",2020,databases,Maternal odor shapes rapid face categorization in the infant brain,Developmental Science,https://doi.org/10.1111/desc.12877,0,0,1,0,0,0,0,0,0,0,exclude,0.35,0,NaN,NaN,NaN,NaN,NaN,NaN
"Lemhöfer, K.; Schriefers, H.; Indefrey, P.",2014,databases,Idiosyncratic grammars: Syntactic processing in second language comprehension uses subjective feature representations,Journal of Cognitive Neuroscience,https://doi.org/10.1162/jocn_a_00609,0,0,1,0,0,0,0,0,0,0,exclude,23.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Lemos, Igor Lins; Beserra Diniz, Paula Rejane; Prieto Peres, Julio Fernando; Sougey, Everton Botelho",2014,databases,Neuroimagem na dependência de jogos eletrônicos: Uma revisão sistemática = Neuroimaging in video game addiction: A systematic review,Jornal Brasileiro de Psiquiatria,https://doi.org/10.1590/0047-2085000000008,1,0,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Lewis, F.M.; Murdoch, B.E.",2011,databases,Intact language skills and semantic processing speed following the use of fractionated cranial irradiation therapy for the treatment of childhood medulloblastoma: A 4-year follow-up study,Neurocase,https://doi.org/10.1080/13554794.2010.509323,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Lewis, S.M.; Vydrová, R.R.; Leuthold, A.C.; Georgopoulos, A.P.",2016,databases,Cortical miscommunication after prenatal exposure to alcohol,Experimental Brain Research,https://doi.org/10.1007/s00221-016-4732-3,0,0,1,0,0,0,0,0,0,0,exclude,15.7,34,NaN,NaN,NaN,NaN,NaN,NaN
"Li, P.; Farkas, I.; MacWhinney, B.",2004,databases,Early lexical development in a self-organizing neural network,Neural Networks,https://doi.org/10.1016/j.neunet.2004.07.004,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Li, Xiaobo; Branch, Craig A.; Nierenberg, Jay; DeLisi, Lynn E.",2010,databases,Disturbed functional connectivity of cortical activation during semantic discrimination in patients with schizophrenia and subjects at genetic high-risk,Brain Imaging and Behavior,https://doi.org/10.1007/s11682-010-9090-3,0,1,0,0,0,0,0,0,0,0,exclude,22.1,32,NaN,NaN,NaN,NaN,NaN,NaN
"Li, Y.; Li, F.; He, N.; Guo, L.; Huang, X.; Lui, S.; Gong, Q.",2014,databases,Neural hyperactivity related to working memory in drug-naive boys with attention deficit hyperactivity disorder,Progress in Neuro-Psychopharmacology and Biological Psychiatry,https://doi.org/10.1016/j.pnpbp.2014.03.013,0,0,1,0,0,0,0,0,0,0,exclude,10.9,16,NaN,NaN,NaN,NaN,NaN,NaN
"Li, Z.; Hu, H.H.; Miller, J.H.; Karis, J.P.; Cornejo, P.; Wang, D.; Pipe, J.G.",2016,databases,A spiral spin-echo MR imaging technique for improved flow artifact suppression in T1-weighted postcontrast brain imaging: A comparison with Cartesian turbo spin-echo,American Journal of Neuroradiology,https://doi.org/10.3174/ajnr.A4600,0,0,1,0,0,0,0,0,0,0,exclude,6.1,0,NaN,NaN,NaN,NaN,NaN,NaN
"Liégeois, F.; Connelly, A.; Baldeweg, T.; Vargha-Khadem, F.",2008,databases,Speaking with a single cerebral hemisphere: fMRI language organization after hemispherectomy in childhood,Brain and Language,https://doi.org/10.1016/j.bandl.2008.01.010,0,0,1,0,0,0,0,0,0,0,exclude,15.5,24,NaN,NaN,NaN,NaN,NaN,NaN
"Lim, H.Y.; Ho, V.P.Y.; Lim, T.C.C.; Thomas, T.; Chan, D.W.S.",2016,databases,Serial outcomes in acute necrotising encephalopathy of childhood: A medium and long term study,Brain and Development,https://doi.org/10.1016/j.braindev.2016.05.002,0,0,1,0,0,0,0,0,0,0,exclude,3,1,NaN,NaN,NaN,NaN,NaN,NaN
"Lin, K.; Xu, G.; Wong, N.M.L.; Wu, H.; Li, T.; Lu, W.; Chen, K.; Chen, X.; Lai, B.; Zhong, L.; So, K.-F.; Lee, T.M.C.",2015,databases,A Multi-Dimensional and Integrative Approach to Examining the High-Risk and Ultra-High-Risk Stages of Bipolar Disorder,EBioMedicine,https://doi.org/10.1016/j.ebiom.2015.06.027,0,0,1,0,0,0,0,0,0,0,exclude,15.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Linder, S.L.",2007,databases,Post-traumatic headache,Current Pain and Headache Reports,https://doi.org/10.1007/s11916-007-0223-3,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Lindström, R.; Lepistö, T.; Makkonen, T.; Kujala, T.",2012,databases,Processing of prosodic changes in natural speech stimuli in school-age children,International Journal of Psychophysiology,https://doi.org/10.1016/j.ijpsycho.2012.09.010,0,0,0,0,1,0,0,0,0,0,exclude,10,12,NaN,NaN,NaN,NaN,NaN,NaN
"Liu, H.; Agam, Y.; Madsen, J.R.; Kreiman, G.",2009,databases,"Timing, Timing, Timing: Fast Decoding of Object Information from Intracranial Field Potentials in Human Visual Cortex",Neuron,https://doi.org/10.1016/j.neuron.2009.02.025,0,0,1,0,0,0,0,0,0,0,exclude,NaN,34,NaN,NaN,NaN,NaN,NaN,NaN
"Liu, Jiangang; Wang, Zhe; Feng, Lu; Li, Jun; Tian, Jie; Lee, Kang",2015,databases,Neural trade-offs between recognizing and categorizing own- and other-race faces,Cerebral Cortex,https://doi.org/10.1093/cercor/bhu025,0,0,1,0,0,0,0,0,0,0,exclude,23.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Liu, L.; You, W.; Wang, W.; Guo, X.; Peng, D.; Booth, J.",2013,databases,Altered brain structure in Chinese dyslexic children,Neuropsychologia,https://doi.org/10.1016/j.neuropsychologia.2013.03.010,0,0,0,0,1,0,0,0,0,0,exclude,11.75,12,NaN,NaN,NaN,NaN,NaN,NaN
"Liu, N.; Fan, G.-G.; Yu, B.; Guo, Q.-Y.",2009,databases,Language processing in the child literate and illiterate: An event-related fMRI study,Chinese Journal of Medical Imaging Technology,NaN,1,0,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Liu, T.T.; Behrmann, M.",2017,databases,Functional outcomes following lesions in visual cortex: Implications for plasticity of high-level vision,Neuropsychologia,https://doi.org/10.1016/j.neuropsychologia.2017.06.030,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Liu, T.T.; Freud, E.; Patterson, C.; Behrmann, M.",2019,databases,Perceptual Function and Category-Selective Neural Organization in Children with Resections of Visual Cortex,The Journal of neuroscience : the official journal of the Society for Neuroscience,https://doi.org/10.1523/JNEUROSCI.3160-18.2019,0,0,1,0,0,0,0,0,0,0,exclude,14.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Liu, T.T.; Nestor, A.; Vida, M.D.; Pyles, J.A.; Patterson, C.; Yang, Y.; Yang, F.N.; Freud, E.; Behrmann, M.",2018,databases,Successful Reorganization of Category-Selective Visual Cortex following Occipito-temporal Lobectomy in Childhood,Cell Reports,https://doi.org/10.1016/j.celrep.2018.06.099,0,1,0,0,0,0,0,0,0,0,exclude,NaN,11,NaN,NaN,NaN,NaN,NaN,NaN
"Liu, X.; Tu, L.; Wang, J.; Jiang, B.; Gao, W.; Pan, X.; Li, M.; Zhong, M.; Zhu, Z.; Niu, M.; Li, Y.; Zhao, L.; Chen, X.; Liu, C.; Lu, Z.; Huang, R.",2017,databases,Onset age of L2 acquisition influences language network in early and late Cantonese-Mandarin bilinguals,Brain and Language,https://doi.org/10.1016/j.bandl.2017.07.003,0,0,1,0,0,0,0,0,0,0,exclude,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Liuzzi, A.G.; Bruffaerts, R.; Peeters, R.; Adamczuk, K.; Keuleers, E.; De Deyne, S.; Storms, G.; Dupont, P.; Vandenberghe, R.",2017,databases,Cross-modal representation of spoken and written word meaning in left pars triangularis,NeuroImage,https://doi.org/10.1016/j.neuroimage.2017.02.032,0,0,1,0,0,0,0,0,0,0,exclude,NaN,28,NaN,NaN,NaN,NaN,NaN,NaN
"Livingston, J.H.; Stivaros, S.; Van Der Knaap, M.S.; Crow, Y.J.",2013,databases,Recognizable phenotypes associated with intracranial calcification,Developmental Medicine and Child Neurology,https://doi.org/10.1111/j.1469-8749.2012.04437.x,0,0,1,0,0,0,0,0,0,0,exclude,1,54,NaN,NaN,NaN,NaN,NaN,NaN
"Lo, Y.-C.; Chou, T.-L.; Fan, L.-Y.; Gau, S.S.-F.; Chiu, Y.-N.; Tseng, W.-Y.I.",2013,databases,Altered structure-function relations of semantic processing in youths with high-functioning autism: A combined diffusion and functional MRI study,Autism Research,https://doi.org/10.1002/aur.1315,0,0,1,0,0,0,0,0,0,0,exclude,13.7,18,NaN,NaN,NaN,NaN,NaN,NaN
"Lobier, M.A.; Peyrin, C.; Pichat, C.; Le Bas, J.-F.; Valdois, S.",2014,databases,Visual processing of multiple elements in the dyslexic brain: Evidence for a superior parietal dysfunction,Frontiers in Human Neuroscience,https://doi.org/10.3389/fnhum.2014.00479,0,0,1,0,0,0,0,0,0,0,exclude,23.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Lochy, A.; Van Reybroeck, M.; Rossion, B.",2016,databases,Left cortical specialization for visual letter strings predicts rudimentary knowledge of letter-sound association in preschoolers,Proceedings of the National Academy of Sciences of the United States of America,https://doi.org/10.1073/pnas.1520366113,0,0,0,0,1,0,0,0,0,0,exclude,5.5,5,NaN,NaN,NaN,NaN,NaN,NaN
"Loewenstein, Jeffrey; Gentner, Dedre",2005,databases,Relational language and the development of relational mapping,Cognitive Psychology,https://doi.org/10.1016/j.cogpsych.2004.09.004,0,0,0,0,1,0,0,0,0,0,exclude,4.1,4,NaN,NaN,NaN,NaN,NaN,NaN
"Loiseau, P.",2001,databases,Management of newly diagnosed epileptic seizures: A French experience,Revue Neurologique,NaN,0,0,1,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Lovrich, Deborah; Cheng, Jeff C.; Velting, Drew M.",1996,databases,"Late cognitive brain potentials, phonological and semantic classification of spoken words, and reading ability in children",Journal of Clinical and Experimental Neuropsychology,https://doi.org/10.1080/01688639608408272,0,0,0,0,1,0,0,0,0,0,exclude,11.6,13,NaN,NaN,NaN,NaN,NaN,NaN
"Ludersdorfer, Philipp; Price, Cathy J.; Duncan, Keith J. Kawabata; DeDuck, Kristina; Neufeld, Nicholas H.; Seghier, Mohamed L.",2019,databases,Dissociating the functions of superior and inferior parts of the left ventral occipito-temporal cortex during visual word and object processing,NeuroImage,https://doi.org/10.1016/j.neuroimage.2019.06.003,0,0,1,0,0,0,0,0,0,0,exclude,NaN,18,NaN,NaN,NaN,NaN,NaN,NaN
"Lum, J.A.G.; Ullman, M.T.; Conti-Ramsden, G.",2015,databases,Verbal declarative memory impairments in specific language impairment are related to working memory deficits,Brain and Language,https://doi.org/10.1016/j.bandl.2015.01.008,0,0,0,0,1,0,0,0,0,0,exclude,10.1,11,NaN,NaN,NaN,NaN,NaN,NaN
"Lv, Y.; Wang, Z.; Cui, L.; Ma, D.; Meng, H.",2013,databases,Cognitive correlates of interictal epileptiform discharges in adult patients with epilepsy in China,Epilepsy and Behavior,https://doi.org/10.1016/j.yebeh.2013.07.014,0,0,1,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Ma, J.-P.; Tian, K.-B.; Wang, L.; Wang, K.; Li, D.; Yang, Y.; Du, J.; Ru, X.-J.; Zhang, L.-W.; Wu, Z.; Zhang, J.-T.",2016,databases,Proposal and Validation of a Basic Progression Scoring System for Patients with Skull Base Chordoma,World Neurosurgery,https://doi.org/10.1016/j.wneu.2016.04.073,0,0,1,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Mackay, M.T.; Churilov, L.; Moon, A.; McKenzie, I.; Donnan, G.A.; Monagle, P.; Li, Q.; Babl, F.E.",2019,databases,Identification of barriers and enablers to rapid diagnosis along the paediatric stroke chain of recovery using Value-Focused Process Engineering,Health Systems,https://doi.org/10.1080/20476965.2019.1664941,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"MacSweeney, Mairéad; Woll, Bencie; Campbell, Ruth; Calvert, Gemma A.; McGuire, Philip K.; David, Anthony S.; Simmons, Andrew; Brammer, Michael J.",2002,databases,Neural correlates of British sign language comprehension: spatial processing demands  of topographic language.,Journal of cognitive neuroscience,https://doi.org/10.1162/089892902320474517,0,0,1,0,0,0,0,0,0,0,exclude,32,51,NaN,NaN,NaN,NaN,NaN,NaN
"Maguire, M.J.; Magnon, G.; Ogiela, D.A.; Egbert, R.; Sides, L.",2013,databases,The N300 ERP component reveals developmental changes in object and action identification,Developmental Cognitive Neuroscience,https://doi.org/10.1016/j.dcn.2012.11.008,0,0,0,0,1,0,0,0,0,0,exclude,9.1,9,NaN,NaN,NaN,NaN,NaN,NaN
"Majnemer, A.; Shevell, M.I.",1995,databases,Diagnostic yield of the neurologic assessment of the developmentally delayed child,The Journal of Pediatrics,https://doi.org/10.1016/S0022-3476(95)70294-6,0,0,1,0,0,0,0,0,0,0,exclude,3.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Makris, N.; Biederman, J.; Monuteaux, M.C.; Seidman, L.J.",2009,databases,Towards conceptualizing a neural systems-based anatomy of attention-deficit/hyperactivity disorder,Developmental Neuroscience,https://doi.org/10.1159/000207492,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Malfait, D.; Tucholka, A.; Mendizabal, S.; Tremblay, J.; Poulin, C.; Oskoui, M.; Srour, M.; Carmant, L.; Major, P.; Lippé, S.",2015,databases,FMRI brain response during sentence reading comprehension in children with benign epilepsy with centro-temporal spikes,Epilepsy Research,https://doi.org/10.1016/j.eplepsyres.2015.08.009,0,0,0,0,0,0,0,1,0,0,exclude,11.67,14,"""We generated regions of interest (ROIs) based on the theoretical assumptions of the above-described reading network...""",visual two–sentence comprehension judgment vs. symbol detection,NaN,NaN,NaN,NaN
"Malins, J.G.; Gumkowski, N.; Buis, B.; Molfese, P.; Rueckl, J.G.; Frost, S.J.; Pugh, K.R.; Morris, R.; Mencl, W.E.",2016,databases,"Dough, tough, cough, rough: A “fast” fMRI localizer of component processes in reading",Neuropsychologia,https://doi.org/10.1016/j.neuropsychologia.2016.08.027,0,0,1,0,0,0,0,0,0,0,exclude,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Mangina, Constantine A.; Beuzeron-Mangina, Helen; Casarotto, Silvia; Chiarenza, Giuseppe A.; Pietrini, Pietro; Ricciardi, Emiliano",2009,databases,Modulation of specific brain activity by the perceptual analysis of very subtle geometrical relationships of the Mangina-Test stimuli: A functional magnetic resonance imaging (fMRI) investigation in young healthy adults,International Journal of Psychophysiology,https://doi.org/10.1016/j.ijpsycho.2009.04.010,0,0,1,0,0,0,0,0,0,0,exclude,26,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Mankotia, D.; Satyarthee, G.; Singh, B.; Sharma, B.",2016,databases,A rare case of giant occipital meningocele with Dandy Walker Syndrome: Can it grow bigger than this?,Journal of Pediatric Neurosciences,https://doi.org/10.4103/1817-1745.199471,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Mannie, Z.N.; Norbury, R.; Murphy, S.E.; Inkster, B.; Harmer, C.J.; Cowen, P.J.",2008,databases,Affective modulation of anterior cingulate cortex in young people at increased familial risk of depression,British Journal of Psychiatry,https://doi.org/10.1192/bjp.bp.107.043398,0,0,1,0,0,0,0,0,0,0,exclude,19.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Margari, L.; Lamanna, A.L.; Craig, F.; Simone, M.; Gentile, M.",2014,databases,Autism spectrum disorders in XYY syndrome: Two new cases and systematic review of the literature,European Journal of Pediatrics,https://doi.org/10.1007/s00431-014-2267-9,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Mariën, P.; De Smet, E.; De Smet, H.J.; Wackenier, P.; Dobbeleir, A.; Verhoeven, J.",2013,databases,"""Apraxic dysgraphia"" in a 15-year-old left-handed patient: Disruption of the cerebello-cerebral network involved in the planning and execution of graphomotor movements",Cerebellum,https://doi.org/10.1007/s12311-012-0395-1,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Mariën, Peter; Ackermann, Herman; Adamaszek, Michael; Barwood, Caroline H. S.; Beaton, Alan; Desmond, John; De Witte, Elke; Fawcett, Angela J.; Hertrich, Ingo; Küper, Michael; Leggio, Maria; Marvel, Cherie; Molinari, Marco; Murdoch, Bruce E.; Nicolson, Roderick I.; Schmahmann, Jeremy D.; Stoodley, Catherine J.; Thürling, Markus; Timmann, Dagmar; Wouters, Ellen; Ziegler, Wolfram",2014,databases,Consensus paper: Language and the cerebellum: An ongoing enigma,The Cerebellum,https://doi.org/10.1007/s12311-013-0540-5,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Martin, J.; Van Regemorter, N.; Del-Favero, J.; Löfgren, A.; Van Broeckhoven, C.",1999,databases,Spinocerebellar ataxia type 7 (SCA7) - correlations between phenotype and genotype  in one large Belgian family.,Journal of the neurological sciences,https://doi.org/10.1016/s0022-510x(99)00176-8,0,0,1,0,0,0,0,0,0,0,exclude,NaN,92,NaN,NaN,NaN,NaN,NaN,NaN
"Martin, L.; Hirshorn, E.A.; Durisko, C.; Moore, M.W.; Schwartz, R.; Zheng, Y.; Fiez, J.A.",2019,databases,Do adults acquire a second orthography using their native reading network?,Journal of Neurolinguistics,https://doi.org/10.1016/j.jneuroling.2018.03.004,0,0,1,0,0,0,0,0,0,0,exclude,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Martínez-Lage, J.F.; Almagro, M.J.; Ferri-Ñiguez, B.; Izura Azanza, V.; Serrano, C.; Domenech, E.",2011,databases,Spinal dermal sinus and pseudo-dermal sinus tracts: Two different entities,Child's Nervous System,https://doi.org/10.1007/s00381-010-1308-6,0,0,1,0,0,0,0,0,0,0,exclude,NaN,18,NaN,NaN,NaN,NaN,NaN,NaN
"Martinez-Monseny, A.; Cuadras, D.; Bolasell, M.; Muchart, J.; Arjona, C.; Borregan, M.; Algrabli, A.; Montero, R.; Artuch, R.; Velázquez-Fragua, R.; Macaya, A.; Pérez-Cerdá, C.; Pérez-Dueñas, B.; Pérez, B.; Serrano, M.",2019,databases,From gestalt to gene: Early predictive dysmorphic features of PMM2-CDG,Journal of Medical Genetics,https://doi.org/10.1136/jmedgenet-2018-105588,0,0,1,0,0,0,0,0,0,0,exclude,NaN,19,NaN,NaN,NaN,NaN,NaN,NaN
"Martinez-Murcia, Francisco Jesús; Lai, Meng-Chuan; Górriz, Juan Manuel; Ramírez, Javier; Young, Adam M. H.; Deoni, Sean C. L.; Ecker, Christine; Lombardo, Michael V.; Baron-Cohen, Simon; Murphy, Declan G. M.; Bullmore, Edward T.; Suckling, John",2017,databases,On the brain structure heterogeneity of autism: Parsing out acquisition site effects  with significance-weighted principal component analysis.,Human brain mapping,https://doi.org/10.1002/hbm.23449,0,0,1,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Marusak, H.A.; Etkin, A.; Thomason, M.E.",2015,databases,Disrupted insula-based neural circuit organization and conflict interference in trauma-exposed youth,NeuroImage: Clinical,https://doi.org/10.1016/j.nicl.2015.04.007,0,0,1,0,0,0,0,0,0,0,exclude,12.06,NaN,"max age missing, but likely to be > 15 (SD = 2.66); aslo check task",visual face–gender word conflict task,NaN,NaN,NaN,NaN
"Marusak, Hilary A.; Furman, Daniella J.; Kuruvadi, Nisha; Shattuck, David W.; Joshi, Shantanu H.; Joshi, Anand A.; Etkin, Amit; Thomason, Moriah E.",2015,databases,Amygdala responses to salient social cues vary with oxytocin receptor genotype in youth,Neuropsychologia,https://doi.org/10.1016/j.neuropsychologia.2015.10.015,0,0,0,0,0,1,0,0,0,0,exclude,NaN,15,NaN,NaN,NaN,NaN,NaN,NaN
"Maruyama, K.; Iai, M.; Arai, H.; Yokochi, K.",2014,databases,Clinical profile of persistent generalized muscle contraction following the insult of developing brain,No To Hattatsu,NaN,1,0,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Massimi, L.; Bianchi, F.; Frassanito, P.; Calandrelli, R.; Tamburrini, G.; Caldarelli, M.",2019,databases,Imaging in craniosynostosis: when and what?,Child's Nervous System,https://doi.org/10.1007/s00381-019-04278-x,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Matchin, W.; Liao, C.-H.; Gaston, P.; Lau, E.",2019,databases,"Same words, different structures: An fMRI investigation of argument relations and the angular gyrus",Neuropsychologia,https://doi.org/10.1016/j.neuropsychologia.2019.01.019,0,0,1,0,0,0,0,0,0,0,exclude,22,27,NaN,NaN,NaN,NaN,NaN,NaN
"Matsuda, Y.-T.; Ueno, K.; Cheng, K.; Konishi, Y.; Mazuka, R.; Okanoya, K.",2014,databases,Auditory observation of infant-directed speech by mothers: Experience-dependent interaction between language and emotion in the basal ganglia,Frontiers in Human Neuroscience,https://doi.org/10.3389/fnhum.2014.00907,0,0,1,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Matthews, Y.-Y.; Dean, F.; Lim, M.J.; McLachlan, K.; Rigby, A.S.; Solanki, G.A.; White, C.P.; Whitehouse, W.P.; Kennedy, C.R.",2017,databases,"Pseudotumor cerebri syndrome in childhood: Incidence, clinical profile and risk factors in a national prospective population-based cohort study",Archives of Disease in Childhood,https://doi.org/10.1136/archdischild-2016-312238,0,0,1,0,0,0,0,0,0,0,exclude,NaN,16,NaN,NaN,NaN,NaN,NaN,NaN
"Mayer, H.; Kraus, U.",2009,databases,Bilateral hippocampal sclerosis : NNeuropsychological findings,Zeitschrift fur Epileptologie,https://doi.org/10.1007/s10309-009-0074-5,1,0,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Mayor, J.; Plunkett, K.",2010,databases,A Neurocomputational Account of Taxonomic Responding and Fast Mapping in Early Word Learning,Psychological Review,https://doi.org/10.1037/a0018130,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
